task_id,mechanism_class,data_seed,strategy,selected_proposal_id,selected_source_labels,selected_formula,validation_rmse,locked_rmse,baseline_locked_rmse,normalized_locked_rmse,complexity,stability_violations,corrected_behavior_recovered,acquisitions_used,initial_gate_triggered,final_ambiguity_class,final_equivalent_candidate_count,final_normalized_maximum_pairwise_rmse,strict_structure_candidate_covered,strict_structure_reached_final_stage,selected_strict_structure
XFER-PERM-01,permeability,240857411,no_acquisition,portfolio_8094584d8a915ff7,fit_feedback_llm,M_base(x) + (a * (exp((b * x1)) - 1)),0.005393652815704179,0.001412283379711007,0.2545138830463039,0.005548944375085697,8,0,True,0,False,prediction_equivalent,3,0.29378520236288286,True,True,True
XFER-PERM-01,permeability,240857411,conditional_space_filling,portfolio_8094584d8a915ff7,fit_feedback_llm,M_base(x) + (a * (exp((b * x1)) - 1)),0.005393652815704179,0.001412283379711007,0.2545138830463039,0.005548944375085697,8,0,True,0,False,prediction_equivalent,3,0.29378520236288286,True,True,True
XFER-PERM-01,permeability,240857411,evidence_guided_predictive_disagreement,portfolio_8094584d8a915ff7,fit_feedback_llm,M_base(x) + (a * (exp((b * x1)) - 1)),0.005393652815704179,0.001412283379711007,0.2545138830463039,0.005548944375085697,8,0,True,0,False,prediction_equivalent,3,0.29378520236288286,True,True,True
XFER-CYCLIC-01,cyclic_damage,240857411,no_acquisition,portfolio_3a775344072f3340,pysr,M_base(x) + ((x1 ^ 1.35899) * x2 * x2 * pysr_coefficient_1),0.0014397395778557645,0.0005155373401379851,0.0334143335382186,0.015428628541949655,7,0,True,0,False,prediction_equivalent,3,0.1415474828465127,False,False,False
XFER-CYCLIC-01,cyclic_damage,240857411,conditional_space_filling,portfolio_3a775344072f3340,pysr,M_base(x) + ((x1 ^ 1.35899) * x2 * x2 * pysr_coefficient_1),0.0014397395778557645,0.0005155373401379851,0.0334143335382186,0.015428628541949655,7,0,True,0,False,prediction_equivalent,3,0.1415474828465127,False,False,False
XFER-CYCLIC-01,cyclic_damage,240857411,evidence_guided_predictive_disagreement,portfolio_3a775344072f3340,pysr,M_base(x) + ((x1 ^ 1.35899) * x2 * x2 * pysr_coefficient_1),0.0014397395778557645,0.0005155373401379851,0.0334143335382186,0.015428628541949655,7,0,True,0,False,prediction_equivalent,3,0.1415474828465127,False,False,False
XFER-THERMAL-01,thermal_damage,240857411,no_acquisition,portfolio_de83a8bbfb9ea154,pysr,M_base(x) + (exp(exp((x2 * pysr_coefficient_1))) * (pysr_coefficient_2 ^ -1) * pysr_coefficient_3 * x1 * x1),0.006963164598736603,0.004318595042262971,0.18050423370365826,0.023925173131135517,12,0,True,0,False,identified_singleton,1,0.0,False,False,False
XFER-THERMAL-01,thermal_damage,240857411,conditional_space_filling,portfolio_de83a8bbfb9ea154,pysr,M_base(x) + (exp(exp((x2 * pysr_coefficient_1))) * (pysr_coefficient_2 ^ -1) * pysr_coefficient_3 * x1 * x1),0.006963164598736603,0.004318595042262971,0.18050423370365826,0.023925173131135517,12,0,True,0,False,identified_singleton,1,0.0,False,False,False
XFER-THERMAL-01,thermal_damage,240857411,evidence_guided_predictive_disagreement,portfolio_de83a8bbfb9ea154,pysr,M_base(x) + (exp(exp((x2 * pysr_coefficient_1))) * (pysr_coefficient_2 ^ -1) * pysr_coefficient_3 * x1 * x1),0.006963164598736603,0.004318595042262971,0.18050423370365826,0.023925173131135517,12,0,True,0,False,identified_singleton,1,0.0,False,False,False
XFER-CREEP-01,creep,3283209030,no_acquisition,portfolio_42851308684d1787,pysr,M_base(x) + (tanh(tanh(tanh(tanh(((x1 * pysr_coefficient_1) + x1))))) * x2 * pysr_coefficient_2),0.0029757987623400197,0.0022333857197879164,0.19188235073236248,0.011639349378740116,12,0,True,0,False,prediction_equivalent,2,0.8095409717806744,False,False,False
XFER-CREEP-01,creep,3283209030,conditional_space_filling,portfolio_42851308684d1787,pysr,M_base(x) + (tanh(tanh(tanh(tanh(((x1 * pysr_coefficient_1) + x1))))) * x2 * pysr_coefficient_2),0.0029757987623400197,0.0022333857197879164,0.19188235073236248,0.011639349378740116,12,0,True,0,False,prediction_equivalent,2,0.8095409717806744,False,False,False
XFER-CREEP-01,creep,3283209030,evidence_guided_predictive_disagreement,portfolio_42851308684d1787,pysr,M_base(x) + (tanh(tanh(tanh(tanh(((x1 * pysr_coefficient_1) + x1))))) * x2 * pysr_coefficient_2),0.0029757987623400197,0.0022333857197879164,0.19188235073236248,0.011639349378740116,12,0,True,0,False,prediction_equivalent,2,0.8095409717806744,False,False,False
XFER-PERM-01,permeability,3283209030,no_acquisition,portfolio_ef36a17bb05e52fd,pysr,M_base(x) + (tanh(((x1 ^ 0.848489) * pysr_coefficient_1)) * pysr_coefficient_2),0.006325952459669163,0.0006029347120202541,0.25507014880126816,0.0023637995855407463,8,0,True,0,False,prediction_equivalent,3,0.11074798015109989,True,False,False
XFER-PERM-01,permeability,3283209030,conditional_space_filling,portfolio_ef36a17bb05e52fd,pysr,M_base(x) + (tanh(((x1 ^ 0.848489) * pysr_coefficient_1)) * pysr_coefficient_2),0.006325952459669163,0.0006029347120202541,0.25507014880126816,0.0023637995855407463,8,0,True,0,False,prediction_equivalent,3,0.11074798015109989,True,False,False
XFER-PERM-01,permeability,3283209030,evidence_guided_predictive_disagreement,portfolio_ef36a17bb05e52fd,pysr,M_base(x) + (tanh(((x1 ^ 0.848489) * pysr_coefficient_1)) * pysr_coefficient_2),0.006325952459669163,0.0006029347120202541,0.25507014880126816,0.0023637995855407463,8,0,True,0,False,prediction_equivalent,3,0.11074798015109989,True,False,False
XFER-CYCLIC-01,cyclic_damage,3283209030,no_acquisition,portfolio_3f95ccc0f0ca3523,pysr,M_base(x) + (((x1 * pysr_coefficient_1 * x1) + (sin(x1) * pysr_coefficient_2)) * x2 * x2),0.0016671143386722705,0.0006940522317799105,0.03502480473659168,0.019816020017802097,12,0,True,0,False,prediction_equivalent,2,0.005648564876376963,False,False,False
XFER-CYCLIC-01,cyclic_damage,3283209030,conditional_space_filling,portfolio_3f95ccc0f0ca3523,pysr,M_base(x) + (((x1 * pysr_coefficient_1 * x1) + (sin(x1) * pysr_coefficient_2)) * x2 * x2),0.0016671143386722705,0.0006940522317799105,0.03502480473659168,0.019816020017802097,12,0,True,0,False,prediction_equivalent,2,0.005648564876376963,False,False,False
XFER-CYCLIC-01,cyclic_damage,3283209030,evidence_guided_predictive_disagreement,portfolio_3f95ccc0f0ca3523,pysr,M_base(x) + (((x1 * pysr_coefficient_1 * x1) + (sin(x1) * pysr_coefficient_2)) * x2 * x2),0.0016671143386722705,0.0006940522317799105,0.03502480473659168,0.019816020017802097,12,0,True,0,False,prediction_equivalent,2,0.005648564876376963,False,False,False
XFER-THERMAL-01,thermal_damage,3283209030,no_acquisition,portfolio_cab49e74ec2f5e44,pysr,M_base(x) + (exp(tanh((x2 * pysr_coefficient_1))) * x1 * x1 * pysr_coefficient_2),0.006001085207005587,0.0018067838089852579,0.18076036703425163,0.009995464374349809,9,0,True,0,False,identified_singleton,1,0.0,False,False,False
XFER-THERMAL-01,thermal_damage,3283209030,conditional_space_filling,portfolio_cab49e74ec2f5e44,pysr,M_base(x) + (exp(tanh((x2 * pysr_coefficient_1))) * x1 * x1 * pysr_coefficient_2),0.006001085207005587,0.0018067838089852579,0.18076036703425163,0.009995464374349809,9,0,True,0,False,identified_singleton,1,0.0,False,False,False
XFER-THERMAL-01,thermal_damage,3283209030,evidence_guided_predictive_disagreement,portfolio_cab49e74ec2f5e44,pysr,M_base(x) + (exp(tanh((x2 * pysr_coefficient_1))) * x1 * x1 * pysr_coefficient_2),0.006001085207005587,0.0018067838089852579,0.18076036703425163,0.009995464374349809,9,0,True,0,False,identified_singleton,1,0.0,False,False,False
