zone_id,model,gp_id,x_m,z_m,disp_x_m,disp_z_m,stress_xx_Pa,stress_zz_Pa,stress_xz_Pa,state
863,softening-ubiquitous,1675,-50.08843741,27.35,0.1690396043,0.07822189014,-3310783.68,-4590804.688,-2878821.694,0
863,softening-ubiquitous,1779,-53.97883998,27.35,0.1685382401,0.07051154561,-3310783.68,-4590804.688,-2878821.694,0
863,softening-ubiquitous,1677,-50.08843741,12.10249038,0.2096472637,0.07998093243,-3310783.68,-4590804.688,-2878821.694,0
863,softening-ubiquitous,1781,-53.97883998,10.91820606,0.2109810766,0.07310386025,-3310783.68,-4590804.688,-2878821.694,0
864,softening-ubiquitous,1677,-50.08843741,12.10249038,0.2096472637,0.07998093243,-2761043.466,-4707127.348,-394158.742,0
864,softening-ubiquitous,1781,-53.97883998,10.91820606,0.2109810766,0.07310386025,-2761043.466,-4707127.348,-394158.742,0
864,softening-ubiquitous,1679,-50.08843741,-9.676158636,0.2455306153,0.08384438367,-2761043.466,-4707127.348,-394158.742,0
864,softening-ubiquitous,1783,-53.97883998,-12.55200524,0.2478439365,0.07747370862,-2761043.466,-4707127.348,-394158.742,0
865,softening-ubiquitous,1679,-50.08843741,-9.676158636,0.2455306153,0.08384438367,-3645490.162,-3899444.045,2137131.327,0
865,softening-ubiquitous,1783,-53.97883998,-12.55200524,0.2478439365,0.07747370862,-3645490.162,-3899444.045,2137131.327,0
865,softening-ubiquitous,1681,-50.08843741,-31.45480765,0.2616788417,0.08506854323,-3645490.162,-3899444.045,2137131.327,0
865,softening-ubiquitous,1785,-53.97883998,-36.02221655,0.2628455299,0.07756216501,-3645490.162,-3899444.045,2137131.327,0
866,softening-ubiquitous,1681,-50.08843741,-31.45480765,0.2616788417,0.08506854323,-3428591.174,-2781835.112,2216739.635,208
866,softening-ubiquitous,1785,-53.97883998,-36.02221655,0.2628455299,0.07756216501,-3428591.174,-2781835.112,2216739.635,208
866,softening-ubiquitous,1683,-46.7352095,-47.83870469,0.2167343214,0.0353548426,-3428591.174,-2781835.112,2216739.635,208
866,softening-ubiquitous,1787,-50.2313533,-53.46338311,0.2077144175,0.01948281002,-3428591.174,-2781835.112,2216739.635,208
867,softening-ubiquitous,1683,-46.7352095,-47.83870469,0.2167343214,0.0353548426,-2885648.456,-2574505.45,2302647.761,240
867,softening-ubiquitous,1787,-50.2313533,-53.46338311,0.2077144175,0.01948281002,-2885648.456,-2574505.45,2302647.761,240
867,softening-ubiquitous,1685,-38.96680875,-52.28364004,0.1582809782,-0.01426885286,-2885648.456,-2574505.45,2302647.761,240
867,softening-ubiquitous,1789,-41.5495759,-57.56185388,0.1419959226,-0.03729361192,-2885648.456,-2574505.45,2302647.761,240
868,softening-ubiquitous,1685,-38.96680875,-52.28364004,0.1582809782,-0.01426885286,-2944253.137,-2605564.767,2309639.625,208
868,softening-ubiquitous,1789,-41.5495759,-57.56185388,0.1419959226,-0.03729361192,-2944253.137,-2605564.767,2309639.625,208
868,softening-ubiquitous,1687,-33.92410874,-56.72857538,0.1006707786,-0.06681043691,-2944253.137,-2605564.767,2309639.625,208
868,softening-ubiquitous,1791,-35.91397593,-61.66032466,0.08499856456,-0.08894111202,-2944253.137,-2605564.767,2309639.625,208
869,softening-ubiquitous,1687,-33.92410874,-56.72857538,0.1006707786,-0.06681043691,-4419307.288,-2957177.331,1679657.788,80
869,softening-ubiquitous,1791,-35.91397593,-61.66032466,0.08499856456,-0.08894111202,-4419307.288,-2957177.331,1679657.788,80
869,softening-ubiquitous,1689,-30.38666698,-61.17351072,0.05671957642,-0.1084793179,-4419307.288,-2957177.331,1679657.788,80
869,softening-ubiquitous,1793,-31.9606163,-65.75879544,0.04434091759,-0.1269919736,-4419307.288,-2957177.331,1679657.788,80
870,softening-ubiquitous,1689,-30.38666698,-61.17351072,0.05671957642,-0.1084793179,-7181329.001,-3566817.995,408679.8107,80
870,softening-ubiquitous,1793,-31.9606163,-65.75879544,0.04434091759,-0.1269919736,-7181329.001,-3566817.995,408679.8107,80
870,softening-ubiquitous,1691,-27.76802781,-65.61844606,0.02515762389,-0.1399261954,-7181329.001,-3566817.995,408679.8107,80
870,softening-ubiquitous,1795,-29.0340883,-69.85726621,0.01800697497,-0.1531076112,-7181329.001,-3566817.995,408679.8107,80
871,softening-ubiquitous,1691,-27.76802781,-65.61844606,0.02515762389,-0.1399261954,-11622571.2,-4461656.735,-1795111.256,80
871,softening-ubiquitous,1795,-29.0340883,-69.85726621,0.01800697497,-0.1531076112,-11622571.2,-4461656.735,-1795111.256,80
871,softening-ubiquitous,1693,-25.75136686,-70.06338141,0.0060761419,-0.1611395911,-11622571.2,-4461656.735,-1795111.256,80
871,softening-ubiquitous,1797,-26.78031663,-73.95573699,0.005731179245,-0.1674664595,-11622571.2,-4461656.735,-1795111.256,80
872,softening-ubiquitous,1693,-25.75136686,-70.06338141,0.0060761419,-0.1611395911,-14917186.85,-5162756.128,-3336077.52,80
872,softening-ubiquitous,1797,-26.78031663,-73.95573699,0.005731179245,-0.1674664595,-14917186.85,-5162756.128,-3336077.52,80
872,softening-ubiquitous,1591,-24.15050746,-74.50831675,0.0003735423198,-0.170640487,-14917186.85,-5162756.128,-3336077.52,80
872,softening-ubiquitous,1695,-24.99123476,-78.05420777,0.00450446102,-0.1718444053,-14917186.85,-5162756.128,-3336077.52,80
873,softening-ubiquitous,1695,-24.99123476,-78.05420777,0.00450446102,-0.1718444053,-13495981.13,-6069922.093,-3350859.889,0
873,softening-ubiquitous,1799,-25.86255052,-81.72911016,0.008367734318,-0.1723468928,-13495981.13,-6069922.093,-3350859.889,0
873,softening-ubiquitous,1697,-18.74342607,-78.05420777,-0.001811957311,-0.1715100031,-13495981.13,-6069922.093,-3350859.889,0
873,softening-ubiquitous,1801,-19.39691289,-81.72911016,0.002459171143,-0.1725875205,-13495981.13,-6069922.093,-3350859.889,0
874,softening-ubiquitous,1697,-18.74342607,-78.05420777,-0.001811957311,-0.1715100031,-12847699.55,-5602855.695,-3061399.276,0
874,softening-ubiquitous,1801,-19.39691289,-81.72911016,0.002459171143,-0.1725875205,-12847699.55,-5602855.695,-3061399.276,0
874,softening-ubiquitous,1699,-12.49561738,-78.05420777,-0.007760941585,-0.1696735818,-12847699.55,-5602855.695,-3061399.276,0
874,softening-ubiquitous,1803,-12.93127526,-81.72911016,-0.003055775878,-0.1706800864,-12847699.55,-5602855.695,-3061399.276,0
875,softening-ubiquitous,1699,-12.49561738,-78.05420777,-0.007760941585,-0.1696735818,-12185004.14,-5611271.77,-2658688.077,0
875,softening-ubiquitous,1803,-12.93127526,-81.72911016,-0.003055775878,-0.1706800864,-12185004.14,-5611271.77,-2658688.077,0
875,softening-ubiquitous,1701,-6.247808689,-78.05420777,-0.01318660581,-0.1657182266,-12185004.14,-5611271.77,-2658688.077,0
875,softening-ubiquitous,1805,-6.465637631,-81.72911016,-0.007985965162,-0.1666186515,-12185004.14,-5611271.77,-2658688.077,0
876,softening-ubiquitous,1701,-6.247808689,-78.05420777,-0.01318660581,-0.1657182266,-11523249.34,-5463579.605,-2277843.67,0
876,softening-ubiquitous,1805,-6.465637631,-81.72911016,-0.007985965162,-0.1666186515,-11523249.34,-5463579.605,-2277843.67,0
876,softening-ubiquitous,1703,0,-78.05420777,-0.01811433838,-0.1597424704,-11523249.34,-5463579.605,-2277843.67,0
876,softening-ubiquitous,1807,0,-81.72911016,-0.01241363013,-0.1604274929,-11523249.34,-5463579.605,-2277843.67,0
877,softening-ubiquitous,1703,0,-78.05420777,-0.01811433838,-0.1597424704,-10916957.55,-5251184.977,-1970580.751,0
877,softening-ubiquitous,1807,0,-81.72911016,-0.01241363013,-0.1604274929,-10916957.55,-5251184.977,-1970580.751,0
877,softening-ubiquitous,1705,6.247808689,-78.05420777,-0.02261433094,-0.1519516189,-10916957.55,-5251184.977,-1970580.751,0
877,softening-ubiquitous,1809,6.465637631,-81.72911016,-0.01640479251,-0.1523375843,-10916957.55,-5251184.977,-1970580.751,0
878,softening-ubiquitous,1705,6.247808689,-78.05420777,-0.02261433094,-0.1519516189,-10311994.01,-5026659.906,-1769158.923,0
878,softening-ubiquitous,1809,6.465637631,-81.72911016,-0.01640479251,-0.1523375843,-10311994.01,-5026659.906,-1769158.923,0
878,softening-ubiquitous,1707,12.49561738,-78.05420777,-0.02667705233,-0.1426764119,-10311994.01,-5026659.906,-1769158.923,0
878,softening-ubiquitous,1811,12.93127526,-81.72911016,-0.01997942503,-0.1426363668,-10311994.01,-5026659.906,-1769158.923,0
879,softening-ubiquitous,1707,12.49561738,-78.05420777,-0.02667705233,-0.1426764119,-9691245.821,-4866045.124,-1615346.054,0
879,softening-ubiquitous,1811,12.93127526,-81.72911016,-0.01997942503,-0.1426363668,-9691245.821,-4866045.124,-1615346.054,0
879,softening-ubiquitous,1709,18.74342607,-78.05420777,-0.03024890094,-0.1321452717,-9691245.821,-4866045.124,-1615346.054,0
879,softening-ubiquitous,1813,19.39691289,-81.72911016,-0.02312149282,-0.1315667884,-9691245.821,-4866045.124,-1615346.054,0
880,softening-ubiquitous,1709,18.74342607,-78.05420777,-0.03024890094,-0.1321452717,-9098142.954,-4750902.258,-1457703.308,0
880,softening-ubiquitous,1813,19.39691289,-81.72911016,-0.02312149282,-0.1315667884,-9098142.954,-4750902.258,-1457703.308,0
880,softening-ubiquitous,1711,24.99123476,-78.05420777,-0.03333487563,-0.1204836298,-9098142.954,-4750902.258,-1457703.308,0
880,softening-ubiquitous,1815,25.86255052,-81.72911016,-0.0258410463,-0.1193022404,-9098142.954,-4750902.258,-1457703.308,0
881,softening-ubiquitous,1711,24.99123476,-78.05420777,-0.03333487563,-0.1204836298,-9077392.276,-4769649.771,-1529425.797,0
881,softening-ubiquitous,1815,25.86255052,-81.72911016,-0.0258410463,-0.1193022404,-9077392.276,-4769649.771,-1529425.797,0
881,softening-ubiquitous,1713,26.78031663,-73.95573699,-0.04349482044,-0.1163307608,-9077392.276,-4769649.771,-1529425.797,0
881,softening-ubiquitous,1817,27.84670304,-77.98970948,-0.03477123093,-0.1147945375,-9077392.276,-4769649.771,-1529425.797,0
882,softening-ubiquitous,1713,26.78031663,-73.95573699,-0.04349482044,-0.1163307608,-9349896.935,-4861780.116,-1798647.698,0
882,softening-ubiquitous,1817,27.84670304,-77.98970948,-0.03477123093,-0.1147945375,-9349896.935,-4861780.116,-1798647.698,0
882,softening-ubiquitous,1715,29.0340883,-69.85726621,-0.0546066634,-0.111152091,-9349896.935,-4861780.116,-1798647.698,0
882,softening-ubiquitous,1819,30.3462123,-74.25030881,-0.04452182996,-0.1090981977,-9349896.935,-4861780.116,-1798647.698,0
883,softening-ubiquitous,1715,29.0340883,-69.85726621,-0.0546066634,-0.111152091,-9493627.194,-4900638.843,-2042951.96,0
883,softening-ubiquitous,1819,30.3462123,-74.25030881,-0.04452182996,-0.1090981977,-9493627.194,-4900638.843,-2042951.96,0
883,softening-ubiquitous,1717,31.9606163,-65.75879544,-0.06682183479,-0.1043913863,-9493627.194,-4900638.843,-2042951.96,0
883,softening-ubiquitous,1821,33.59183116,-70.51090814,-0.05523292575,-0.1016204285,-9493627.194,-4900638.843,-2042951.96,0
884,softening-ubiquitous,1717,31.9606163,-65.75879544,-0.06682183479,-0.1043913863,-9458040.659,-4832336.165,-2284781.916,0
884,softening-ubiquitous,1821,33.59183116,-70.51090814,-0.05523292575,-0.1016204285,-9458040.659,-4832336.165,-2284781.916,0
884,softening-ubiquitous,1719,35.91397593,-61.66032466,-0.08032456936,-0.09510628624,-9458040.659,-4832336.165,-2284781.916,0
884,softening-ubiquitous,1823,37.97624115,-66.77150747,-0.067087569,-0.09133636695,-9458040.659,-4832336.165,-2284781.916,0
885,softening-ubiquitous,1719,35.91397593,-61.66032466,-0.08032456936,-0.09510628624,-9133540.045,-4677835.558,-2536605.765,0
885,softening-ubiquitous,1823,37.97624115,-66.77150747,-0.067087569,-0.09133636695,-9133540.045,-4677835.558,-2536605.765,0
885,softening-ubiquitous,1721,41.5495759,-57.56185388,-0.0952066944,-0.08171826284,-9133540.045,-4677835.558,-2536605.765,0
885,softening-ubiquitous,1825,44.22631275,-63.0321068,-0.08025054096,-0.07643546241,-9133540.045,-4677835.558,-2536605.765,0
886,softening-ubiquitous,1721,41.5495759,-57.56185388,-0.0952066944,-0.08171826284,-8434851.216,-4539511.635,-2720262.241,0
886,softening-ubiquitous,1825,44.22631275,-63.0321068,-0.08025054096,-0.07643546241,-8434851.216,-4539511.635,-2720262.241,0
886,softening-ubiquitous,1723,50.2313533,-53.46338311,-0.1112790913,-0.06103718481,-8434851.216,-4539511.635,-2720262.241,0
886,softening-ubiquitous,1827,53.85469851,-59.29270613,-0.09469824936,-0.05322082199,-8434851.216,-4539511.635,-2720262.241,0
887,softening-ubiquitous,1723,50.2313533,-53.46338311,-0.1112790913,-0.06103718481,-7241347.924,-4968175.353,-3207177.838,0
887,softening-ubiquitous,1827,53.85469851,-59.29270613,-0.09469824936,-0.05322082199,-7241347.924,-4968175.353,-3207177.838,0
887,softening-ubiquitous,1725,53.97883998,-36.02221655,-0.1682162907,-0.05239105002,-7241347.924,-4968175.353,-3207177.838,0
887,softening-ubiquitous,1829,58.01078841,-40.75580305,-0.1529843338,-0.04276027177,-7241347.924,-4968175.353,-3207177.838,0
888,softening-ubiquitous,1725,53.97883998,-36.02221655,-0.1682162907,-0.05239105002,-4856682.628,-5945997.333,-3375901.78,0
888,softening-ubiquitous,1829,58.01078841,-40.75580305,-0.1529843338,-0.04276027177,-4856682.628,-5945997.333,-3375901.78,0
888,softening-ubiquitous,1727,53.97883998,-12.55200524,-0.2433127149,-0.05845930019,-4856682.628,-5945997.333,-3375901.78,0
888,softening-ubiquitous,1831,58.01078841,-15.53248476,-0.2327097822,-0.04799164284,-4856682.628,-5945997.333,-3375901.78,0
889,softening-ubiquitous,1727,53.97883998,-12.55200524,-0.2433127149,-0.05845930019,-3294145.743,-7149497.246,-1569812.173,0
889,softening-ubiquitous,1831,58.01078841,-15.53248476,-0.2327097822,-0.04799164284,-3294145.743,-7149497.246,-1569812.173,0
889,softening-ubiquitous,1729,53.97883998,10.91820606,-0.3050465262,-0.07028375536,-3294145.743,-7149497.246,-1569812.173,0
889,softening-ubiquitous,1833,58.01078841,9.69083353,-0.3009431626,-0.05920078952,-3294145.743,-7149497.246,-1569812.173,0
890,softening-ubiquitous,1729,53.97883998,10.91820606,-0.3050465262,-0.07028375536,-4120152.538,-6071019.312,57506.78135,0
890,softening-ubiquitous,1833,58.01078841,9.69083353,-0.3009431626,-0.05920078952,-4120152.538,-6071019.312,57506.78135,0
890,softening-ubiquitous,1731,53.97883998,27.35,-0.3427077349,-0.07501098764,-4120152.538,-6071019.312,57506.78135,0
890,softening-ubiquitous,1835,58.01078841,27.35,-0.341843786,-0.06428415918,-4120152.538,-6071019.312,57506.78135,0
891,softening-ubiquitous,1731,53.97883998,27.35,-0.3427077349,-0.07501098764,-4142028.715,-5049952.324,652949.9822,0
891,softening-ubiquitous,1835,58.01078841,27.35,-0.341843786,-0.06428415918,-4142028.715,-5049952.324,652949.9822,0
891,softening-ubiquitous,1733,53.89836531,34.43844169,-0.3574359044,-0.07628680885,-4142028.715,-5049952.324,652949.9822,0
891,softening-ubiquitous,1837,57.93736418,34.96963049,-0.3577270297,-0.06566737456,-4142028.715,-5049952.324,652949.9822,0
892,softening-ubiquitous,1733,53.89836531,34.43844169,-0.3574359044,-0.07628680885,-4048010.612,-4423955.515,1051338.58,0
892,softening-ubiquitous,1837,57.93736418,34.96963049,-0.3577270297,-0.06566737456,-4048010.612,-4423955.515,1051338.58,0
892,softening-ubiquitous,1735,53.65765612,41.72752562,-0.3714046523,-0.07743053749,-4048010.612,-4423955.515,1051338.58,0
892,softening-ubiquitous,1839,57.7177437,42.81542281,-0.3726873547,-0.06688570155,-4048010.612,-4423955.515,1051338.58,0
893,softening-ubiquitous,1735,53.65765612,41.72752562,-0.3714046523,-0.07743053749,-3406357.9,-3513248.61,1920501.455,0
893,softening-ubiquitous,1839,57.7177437,42.81542281,-0.3726873547,-0.06688570155,-3406357.9,-3513248.61,1920501.455,0
893,softening-ubiquitous,1737,52.71599266,57.78559255,-0.3968423077,-0.07967128013,-3406357.9,-3513248.61,1920501.455,0
893,softening-ubiquitous,1841,56.85858009,60.17731652,-0.3990955908,-0.06900326581,-3406357.9,-3513248.61,1920501.455,0
894,softening-ubiquitous,1737,52.71599266,57.78559255,-0.3968423077,-0.07967128013,-2647300.518,-2647300.518,2647383.27,240
894,softening-ubiquitous,1841,56.85858009,60.17731652,-0.3990955908,-0.06900326581,-2647300.518,-2647300.518,2647383.27,240
894,softening-ubiquitous,1739,52.32887727,63.20167535,-0.01831517792,0.3054759862,-2647300.518,-2647300.518,2647383.27,240
894,softening-ubiquitous,1843,56.50538017,66.06309019,-0.02374111664,0.3129010739,-2647300.518,-2647300.518,2647383.27,240
895,softening-ubiquitous,1739,52.32887727,63.20167535,-0.01831517792,0.3054759862,-7643359.398,-3828152.4,-113198.0837,0
895,softening-ubiquitous,1843,56.50538017,66.06309019,-0.02374111664,0.3129010739,-7643359.398,-3828152.4,-113198.0837,0
895,softening-ubiquitous,1741,47.94339022,75.29339022,-0.0332269628,0.3008735326,-7643359.398,-3828152.4,-113198.0837,0
895,softening-ubiquitous,1845,51.8601699,79.2101699,-0.03930560771,0.3078248117,-7643359.398,-3828152.4,-113198.0837,0
896,softening-ubiquitous,1741,47.94339022,75.29339022,-0.0332269628,0.3008735326,-10824024.12,-3784580.758,-890959.4494,0
896,softening-ubiquitous,1845,51.8601699,79.2101699,-0.03930560771,0.3078248117,-10824024.12,-3784580.758,-890959.4494,0
896,softening-ubiquitous,1743,28.54498276,76.79136045,-0.01898060059,0.2758395516,-10824024.12,-3784580.758,-890959.4494,0
896,softening-ubiquitous,1847,30.7305661,80.57690184,-0.02760076565,0.2798731133,-10824024.12,-3784580.758,-890959.4494,0
897,softening-ubiquitous,1743,28.54498276,76.79136045,-0.01898060059,0.2758395516,-9757434.757,-5472387.414,-1551859.611,0
897,softening-ubiquitous,1847,30.7305661,80.57690184,-0.02760076565,0.2798731133,-9757434.757,-5472387.414,-1551859.611,0
897,softening-ubiquitous,1745,13.50009057,77.7330239,-0.01299076192,0.2478256563,-9757434.757,-5472387.414,-1551859.611,0
897,softening-ubiquitous,1849,14.49231756,81.43606545,-0.02156153178,0.2503420616,-9757434.757,-5472387.414,-1551859.611,0
898,softening-ubiquitous,1745,13.50009057,77.7330239,-0.01299076192,0.2478256563,-9198025.324,-5148115.58,-928982.9064,0
898,softening-ubiquitous,1849,14.49231756,81.43606545,-0.02156153178,0.2503420616,-9198025.324,-5148115.58,-928982.9064,0
898,softening-ubiquitous,1747,5.965200914,78.05420777,-0.01012623178,0.2308603006,-9198025.324,-5148115.58,-928982.9064,0
898,softening-ubiquitous,1851,6.397542371,81.72911016,-0.01879873816,0.232309566,-9198025.324,-5148115.58,-928982.9064,0
899,softening-ubiquitous,1747,5.965200914,78.05420777,-0.01012623178,0.2308603006,-9034542.315,-4964219.055,-802522.3716,0
899,softening-ubiquitous,1851,6.397542371,81.72911016,-0.01879873816,0.232309566,-9034542.315,-4964219.055,-802522.3716,0
899,softening-ubiquitous,1749,4.473900685,78.05420777,-0.009438581525,0.2273344073,-9034542.315,-4964219.055,-802522.3716,0
899,softening-ubiquitous,1853,4.798156778,81.72911016,-0.01813599435,0.2285485636,-9034542.315,-4964219.055,-802522.3716,0
900,softening-ubiquitous,1749,4.473900685,78.05420777,-0.009438581525,0.2273344073,-8990743.693,-4921492.867,-753416.5758,0
900,softening-ubiquitous,1853,4.798156778,81.72911016,-0.01813599435,0.2285485636,-8990743.693,-4921492.867,-753416.5758,0
900,softening-ubiquitous,1751,2.982600457,78.05420777,-0.0087554514,0.2237469355,-8990743.693,-4921492.867,-753416.5758,0
900,softening-ubiquitous,1855,3.198771186,81.72911016,-0.01747939601,0.2247309941,-8990743.693,-4921492.867,-753416.5758,0
901,softening-ubiquitous,1751,2.982600457,78.05420777,-0.0087554514,0.2237469355,-8949873.894,-4858681.367,-709858.7594,0
901,softening-ubiquitous,1855,3.198771186,81.72911016,-0.01747939601,0.2247309941,-8949873.894,-4858681.367,-709858.7594,0
901,softening-ubiquitous,1753,1.491300228,78.05420777,-0.008074839302,0.2201042696,-8949873.894,-4858681.367,-709858.7594,0
901,softening-ubiquitous,1857,1.599385593,81.72911016,-0.01682641337,0.2208566282,-8949873.894,-4858681.367,-709858.7594,0
902,softening-ubiquitous,1753,1.491300228,78.05420777,-0.008074839302,0.2201042696,-8912877.584,-4785781.315,-672603.0289,0
902,softening-ubiquitous,1857,1.599385593,81.72911016,-0.01682641337,0.2208566282,-8912877.584,-4785781.315,-672603.0289,0
902,softening-ubiquitous,1755,0,78.05420777,-0.007395211896,0.2164104094,-8912877.584,-4785781.315,-672603.0289,0
902,softening-ubiquitous,1859,0,81.72911016,-0.01617538319,0.2169280631,-8912877.584,-4785781.315,-672603.0289,0
903,softening-ubiquitous,1755,0,78.05420777,-0.007395211896,0.2164104094,-8878538.645,-4705655.599,-642819.2973,0
903,softening-ubiquitous,1859,0,81.72911016,-0.01617538319,0.2169280631,-8878538.645,-4705655.599,-642819.2973,0
903,softening-ubiquitous,1757,-1.491300228,78.05420777,-0.006715520976,0.2126696209,-8878538.645,-4705655.599,-642819.2973,0
903,softening-ubiquitous,1861,-1.599385593,81.72911016,-0.01552504508,0.2129489938,-8878538.645,-4705655.599,-642819.2973,0
904,softening-ubiquitous,1757,-1.491300228,78.05420777,-0.006715520976,0.2126696209,-8845651.059,-4620135.21,-621154.5892,0
904,softening-ubiquitous,1861,-1.599385593,81.72911016,-0.01552504508,0.2129489938,-8845651.059,-4620135.21,-621154.5892,0
904,softening-ubiquitous,1759,-2.982600457,78.05420777,-0.006035075825,0.2088861794,-8845651.059,-4620135.21,-621154.5892,0
904,softening-ubiquitous,1863,-3.198771186,81.72911016,-0.01487464434,0.2089238239,-8845651.059,-4620135.21,-621154.5892,0
905,softening-ubiquitous,1759,-2.982600457,78.05420777,-0.006035075825,0.2088861794,-8813711.697,-4531366.014,-607813.1518,0
905,softening-ubiquitous,1863,-3.198771186,81.72911016,-0.01487464434,0.2089238239,-8813711.697,-4531366.014,-607813.1518,0
905,softening-ubiquitous,1761,-4.473900685,78.05420777,-0.00535347757,0.2050646547,-8813711.697,-4531366.014,-607813.1518,0
905,softening-ubiquitous,1865,-4.798156778,81.72911016,-0.01422365909,0.2048567272,-8813711.697,-4531366.014,-607813.1518,0
906,softening-ubiquitous,1761,-4.473900685,78.05420777,-0.00535347757,0.2050646547,-8781154.796,-4441174.42,-603010.1746,0
906,softening-ubiquitous,1865,-4.798156778,81.72911016,-0.01422365909,0.2048567272,-8781154.796,-4441174.42,-603010.1746,0
906,softening-ubiquitous,1763,-5.965200914,78.05420777,-0.004670867382,0.2012097072,-8781154.796,-4441174.42,-603010.1746,0
906,softening-ubiquitous,1867,-6.397542371,81.72911016,-0.013571961,0.2007523157,-8781154.796,-4441174.42,-603010.1746,0
907,softening-ubiquitous,1763,-5.965200914,78.05420777,-0.004670867382,0.2012097072,-8670651.637,-4187778.652,-642485.7705,0
907,softening-ubiquitous,1867,-6.397542371,81.72911016,-0.013571961,0.2007523157,-8670651.637,-4187778.652,-642485.7705,0
907,softening-ubiquitous,1765,-13.50009057,77.7330239,-0.0004079820991,0.1812883757,-8670651.637,-4187778.652,-642485.7705,0
907,softening-ubiquitous,1869,-14.49231756,81.43606545,-0.009548409872,0.1794927213,-8670651.637,-4187778.652,-642485.7705,0
908,softening-ubiquitous,1765,-13.50009057,77.7330239,-0.0004079820991,0.1812883757,-8307950.936,-3687557.691,-974133.9835,0
908,softening-ubiquitous,1869,-14.49231756,81.43606545,-0.009548409872,0.1794927213,-8307950.936,-3687557.691,-974133.9835,0
908,softening-ubiquitous,1767,-28.54498276,76.79136045,0.008688086427,0.1409373901,-8307950.936,-3687557.691,-974133.9835,0
908,softening-ubiquitous,1871,-30.7305661,80.57690184,-0.0009795399691,0.1361310231,-8307950.936,-3687557.691,-974133.9835,0
909,softening-ubiquitous,1767,-28.54498276,76.79136045,0.008688086427,0.1409373901,-7522290.94,-3589675.389,-1624805.189,0
909,softening-ubiquitous,1871,-30.7305661,80.57690184,-0.0009795399691,0.1361310231,-7522290.94,-3589675.389,-1624805.189,0
909,softening-ubiquitous,1769,-47.94339022,75.29339022,0.0195271355,0.09023199971,-7522290.94,-3589675.389,-1624805.189,0
909,softening-ubiquitous,1873,-51.8601699,79.2101699,0.009049073417,0.08086030178,-7522290.94,-3589675.389,-1624805.189,0
910,softening-ubiquitous,1769,-47.94339022,75.29339022,0.0195271355,0.09023199971,-7076925.42,-3869440.394,-2253843.596,0
910,softening-ubiquitous,1873,-51.8601699,79.2101699,0.009049073417,0.08086030178,-7076925.42,-3869440.394,-2253843.596,0
910,softening-ubiquitous,1771,-52.32887727,63.20167535,0.05697597531,0.07715840002,-7076925.42,-3869440.394,-2253843.596,0
910,softening-ubiquitous,1875,-56.50538017,66.06309019,0.04914534664,0.06744043898,-7076925.42,-3869440.394,-2253843.596,0
911,softening-ubiquitous,1771,-52.32887727,63.20167535,0.05697597531,0.07715840002,-6909713.425,-3919175.227,-2776310.374,0
911,softening-ubiquitous,1875,-56.50538017,66.06309019,0.04914534664,0.06744043898,-6909713.425,-3919175.227,-2776310.374,0
911,softening-ubiquitous,1773,-52.71599266,57.78559255,0.07385905763,0.07533671023,-6909713.425,-3919175.227,-2776310.374,0
911,softening-ubiquitous,1877,-56.85858009,60.17731652,0.06727578357,0.06587388584,-6909713.425,-3919175.227,-2776310.374,0
912,softening-ubiquitous,1773,-52.71599266,57.78559255,0.07385905763,0.07533671023,-6414164.841,-4070732.864,-3289265.49,0
912,softening-ubiquitous,1877,-56.85858009,60.17731652,0.06727578357,0.06587388584,-6414164.841,-4070732.864,-3289265.49,0
912,softening-ubiquitous,1775,-53.65765612,41.72752562,0.1245568308,0.07130152398,-6414164.841,-4070732.864,-3289265.49,0
912,softening-ubiquitous,1879,-57.7177437,42.81542281,0.1214145981,0.06262685173,-6414164.841,-4070732.864,-3289265.49,0
913,softening-ubiquitous,1775,-53.65765612,41.72752562,0.1245568308,0.07130152398,-5566282.368,-4328502.538,-3614793.991,0
913,softening-ubiquitous,1879,-57.7177437,42.81542281,0.1214145981,0.06262685173,-5566282.368,-4328502.538,-3614793.991,0
913,softening-ubiquitous,1777,-53.89836531,34.43844169,0.1472872884,0.07049779222,-5566282.368,-4328502.538,-3614793.991,0
913,softening-ubiquitous,1881,-57.93736418,34.96963049,0.1455548092,0.06219931993,-5566282.368,-4328502.538,-3614793.991,0
914,softening-ubiquitous,1777,-53.89836531,34.43844169,0.1472872884,0.07049779222,-4890954.586,-4559085.227,-3532809.812,0
914,softening-ubiquitous,1881,-57.93736418,34.96963049,0.1455548092,0.06219931993,-4890954.586,-4559085.227,-3532809.812,0
914,softening-ubiquitous,1779,-53.97883998,27.35,0.1685382401,0.07051154561,-4890954.586,-4559085.227,-3532809.812,0
914,softening-ubiquitous,1883,-58.01078841,27.35,0.1680169439,0.06259397859,-4890954.586,-4559085.227,-3532809.812,0
915,softening-ubiquitous,1779,-53.97883998,27.35,0.1685382401,0.07051154561,-3630769.576,-5028598.012,-2712107.677,0
915,softening-ubiquitous,1883,-58.01078841,27.35,0.1680169439,0.06259397859,-3630769.576,-5028598.012,-2712107.677,0
915,softening-ubiquitous,1781,-53.97883998,10.91820606,0.2109810766,0.07310386025,-3630769.576,-5028598.012,-2712107.677,0
915,softening-ubiquitous,1885,-58.01078841,9.69083353,0.2124232018,0.0660540836,-3630769.576,-5028598.012,-2712107.677,0
